symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
TSLA,2021-08-19T00:00:00,user_0_251,$TSLA Bearish for now. Waiting for better entry,141,-1.0,0,1
TSLA,2021-08-19T04:48:00,user_1_251,$TSLA my top pick. Undervalued imo,399,0.0,0,0
TSLA,2021-08-19T09:36:00,user_2_251,$TSLA why is it down so much? overreaction,69,-1.0,0,1
TSLA,2021-08-19T14:24:00,user_3_251,$TSLA Sold my position today. Taking profits,233,0.0,0,0
TSLA,2021-08-19T19:12:00,user_4_251,$TSLA mooning! 🚀📈 Love this stock!,203,1.0,3,0
TSLA,2021-08-20T00:00:00,user_0_252,$TSLA is looking bullish! 🚀 Great earnings report today,320,1.0,2,0
TSLA,2021-08-20T04:48:00,user_1_252,$TSLA Just bought more. Holding long term! 💎,238,1.0,2,0
TSLA,2021-08-20T09:36:00,user_2_252,$TSLA down today but I'm not worried. Strong company,79,0.0,1,1
TSLA,2021-08-20T14:24:00,user_3_252,$TSLA took a hit. Market volatility 📉,3,-1.0,0,1
TSLA,2021-08-20T19:12:00,user_4_252,$TSLA beat expectations again! To the moon! 🌙,331,0.0,0,0
TSLA,2021-08-21T00:00:00,user_0_253,$TSLA Bearish for now. Waiting for better entry,108,-1.0,0,1
TSLA,2021-08-21T04:48:00,user_1_253,$TSLA my top pick. Undervalued imo,6,0.0,0,0
TSLA,2021-08-21T09:36:00,user_2_253,$TSLA why is it down so much? overreaction,478,-1.0,0,1
TSLA,2021-08-21T14:24:00,user_3_253,$TSLA Sold my position today. Taking profits,375,0.0,0,0
TSLA,2021-08-21T19:12:00,user_4_253,$TSLA mooning! 🚀📈 Love this stock!,186,1.0,3,0
TSLA,2021-08-22T00:00:00,user_0_254,$TSLA is looking bullish! 🚀 Great earnings report today,452,1.0,2,0
TSLA,2021-08-22T04:48:00,user_1_254,$TSLA Just bought more. Holding long term! 💎,115,1.0,2,0
TSLA,2021-08-22T09:36:00,user_2_254,$TSLA down today but I'm not worried. Strong company,32,0.0,1,1
TSLA,2021-08-22T14:24:00,user_3_254,$TSLA took a hit. Market volatility 📉,441,-1.0,0,1
TSLA,2021-08-22T19:12:00,user_4_254,$TSLA beat expectations again! To the moon! 🌙,379,0.0,0,0
TSLA,2021-08-23T00:00:00,user_0_255,$TSLA Bearish for now. Waiting for better entry,126,-1.0,0,1
TSLA,2021-08-23T04:48:00,user_1_255,$TSLA my top pick. Undervalued imo,174,0.0,0,0
TSLA,2021-08-23T09:36:00,user_2_255,$TSLA why is it down so much? overreaction,314,-1.0,0,1
TSLA,2021-08-23T14:24:00,user_3_255,$TSLA Sold my position today. Taking profits,48,0.0,0,0
TSLA,2021-08-23T19:12:00,user_4_255,$TSLA mooning! 🚀📈 Love this stock!,482,1.0,3,0
TSLA,2021-08-24T00:00:00,user_0_256,$TSLA is looking bullish! 🚀 Great earnings report today,209,1.0,2,0
TSLA,2021-08-24T04:48:00,user_1_256,$TSLA Just bought more. Holding long term! 💎,473,1.0,2,0
TSLA,2021-08-24T09:36:00,user_2_256,$TSLA down today but I'm not worried. Strong company,387,0.0,1,1
TSLA,2021-08-24T14:24:00,user_3_256,$TSLA took a hit. Market volatility 📉,154,-1.0,0,1
TSLA,2021-08-24T19:12:00,user_4_256,$TSLA beat expectations again! To the moon! 🌙,127,0.0,0,0
TSLA,2021-08-25T00:00:00,user_0_257,$TSLA Bearish for now. Waiting for better entry,82,-1.0,0,1
TSLA,2021-08-25T04:48:00,user_1_257,$TSLA my top pick. Undervalued imo,244,0.0,0,0
TSLA,2021-08-25T09:36:00,user_2_257,$TSLA why is it down so much? overreaction,235,-1.0,0,1
TSLA,2021-08-25T14:24:00,user_3_257,$TSLA Sold my position today. Taking profits,294,0.0,0,0
TSLA,2021-08-25T19:12:00,user_4_257,$TSLA mooning! 🚀📈 Love this stock!,300,1.0,3,0
TSLA,2021-08-26T00:00:00,user_0_258,$TSLA is looking bullish! 🚀 Great earnings report today,358,1.0,2,0
TSLA,2021-08-26T04:48:00,user_1_258,$TSLA Just bought more. Holding long term! 💎,220,1.0,2,0
TSLA,2021-08-26T09:36:00,user_2_258,$TSLA down today but I'm not worried. Strong company,496,0.0,1,1
TSLA,2021-08-26T14:24:00,user_3_258,$TSLA took a hit. Market volatility 📉,190,-1.0,0,1
TSLA,2021-08-26T19:12:00,user_4_258,$TSLA beat expectations again! To the moon! 🌙,95,0.0,0,0
TSLA,2021-08-27T00:00:00,user_0_259,$TSLA Bearish for now. Waiting for better entry,123,-1.0,0,1
TSLA,2021-08-27T04:48:00,user_1_259,$TSLA my top pick. Undervalued imo,11,0.0,0,0
TSLA,2021-08-27T09:36:00,user_2_259,$TSLA why is it down so much? overreaction,368,-1.0,0,1
TSLA,2021-08-27T14:24:00,user_3_259,$TSLA Sold my position today. Taking profits,59,0.0,0,0
TSLA,2021-08-27T19:12:00,user_4_259,$TSLA mooning! 🚀📈 Love this stock!,362,1.0,3,0
TSLA,2021-08-28T00:00:00,user_0_260,$TSLA is looking bullish! 🚀 Great earnings report today,391,1.0,2,0
TSLA,2021-08-28T04:48:00,user_1_260,$TSLA Just bought more. Holding long term! 💎,350,1.0,2,0
TSLA,2021-08-28T09:36:00,user_2_260,$TSLA down today but I'm not worried. Strong company,143,0.0,1,1
TSLA,2021-08-28T14:24:00,user_3_260,$TSLA took a hit. Market volatility 📉,264,-1.0,0,1
TSLA,2021-08-28T19:12:00,user_4_260,$TSLA beat expectations again! To the moon! 🌙,145,0.0,0,0
TSLA,2021-08-29T00:00:00,user_0_261,$TSLA Bearish for now. Waiting for better entry,490,-1.0,0,1
TSLA,2021-08-29T04:48:00,user_1_261,$TSLA my top pick. Undervalued imo,484,0.0,0,0
TSLA,2021-08-29T09:36:00,user_2_261,$TSLA why is it down so much? overreaction,337,-1.0,0,1
TSLA,2021-08-29T14:24:00,user_3_261,$TSLA Sold my position today. Taking profits,211,0.0,0,0
TSLA,2021-08-29T19:12:00,user_4_261,$TSLA mooning! 🚀📈 Love this stock!,296,1.0,3,0
TSLA,2021-08-30T00:00:00,user_0_262,$TSLA is looking bullish! 🚀 Great earnings report today,316,1.0,2,0
TSLA,2021-08-30T04:48:00,user_1_262,$TSLA Just bought more. Holding long term! 💎,367,1.0,2,0
TSLA,2021-08-30T09:36:00,user_2_262,$TSLA down today but I'm not worried. Strong company,138,0.0,1,1
TSLA,2021-08-30T14:24:00,user_3_262,$TSLA took a hit. Market volatility 📉,443,-1.0,0,1
TSLA,2021-08-30T19:12:00,user_4_262,$TSLA beat expectations again! To the moon! 🌙,498,0.0,0,0
TSLA,2021-08-31T00:00:00,user_0_263,$TSLA Bearish for now. Waiting for better entry,458,-1.0,0,1
TSLA,2021-08-31T04:48:00,user_1_263,$TSLA my top pick. Undervalued imo,162,0.0,0,0
TSLA,2021-08-31T09:36:00,user_2_263,$TSLA why is it down so much? overreaction,390,-1.0,0,1
TSLA,2021-08-31T14:24:00,user_3_263,$TSLA Sold my position today. Taking profits,83,0.0,0,0
TSLA,2021-08-31T19:12:00,user_4_263,$TSLA mooning! 🚀📈 Love this stock!,364,1.0,3,0
TSLA,2021-09-01T00:00:00,user_0_264,$TSLA is looking bullish! 🚀 Great earnings report today,252,1.0,2,0
TSLA,2021-09-01T04:48:00,user_1_264,$TSLA Just bought more. Holding long term! 💎,386,1.0,2,0
TSLA,2021-09-01T09:36:00,user_2_264,$TSLA down today but I'm not worried. Strong company,487,0.0,1,1
TSLA,2021-09-01T14:24:00,user_3_264,$TSLA took a hit. Market volatility 📉,33,-1.0,0,1
TSLA,2021-09-01T19:12:00,user_4_264,$TSLA beat expectations again! To the moon! 🌙,22,0.0,0,0
TSLA,2021-09-02T00:00:00,user_0_265,$TSLA Bearish for now. Waiting for better entry,346,-1.0,0,1
TSLA,2021-09-02T04:48:00,user_1_265,$TSLA my top pick. Undervalued imo,100,0.0,0,0
TSLA,2021-09-02T09:36:00,user_2_265,$TSLA why is it down so much? overreaction,364,-1.0,0,1
TSLA,2021-09-02T14:24:00,user_3_265,$TSLA Sold my position today. Taking profits,277,0.0,0,0
TSLA,2021-09-02T19:12:00,user_4_265,$TSLA mooning! 🚀📈 Love this stock!,352,1.0,3,0
TSLA,2021-09-03T00:00:00,user_0_266,$TSLA is looking bullish! 🚀 Great earnings report today,99,1.0,2,0
TSLA,2021-09-03T04:48:00,user_1_266,$TSLA Just bought more. Holding long term! 💎,140,1.0,2,0
TSLA,2021-09-03T09:36:00,user_2_266,$TSLA down today but I'm not worried. Strong company,252,0.0,1,1
TSLA,2021-09-03T14:24:00,user_3_266,$TSLA took a hit. Market volatility 📉,79,-1.0,0,1
TSLA,2021-09-03T19:12:00,user_4_266,$TSLA beat expectations again! To the moon! 🌙,397,0.0,0,0
TSLA,2021-09-04T00:00:00,user_0_267,$TSLA Bearish for now. Waiting for better entry,398,-1.0,0,1
TSLA,2021-09-04T04:48:00,user_1_267,$TSLA my top pick. Undervalued imo,354,0.0,0,0
TSLA,2021-09-04T09:36:00,user_2_267,$TSLA why is it down so much? overreaction,111,-1.0,0,1
TSLA,2021-09-04T14:24:00,user_3_267,$TSLA Sold my position today. Taking profits,217,0.0,0,0
TSLA,2021-09-04T19:12:00,user_4_267,$TSLA mooning! 🚀📈 Love this stock!,425,1.0,3,0
TSLA,2021-09-05T00:00:00,user_0_268,$TSLA is looking bullish! 🚀 Great earnings report today,195,1.0,2,0
TSLA,2021-09-05T04:48:00,user_1_268,$TSLA Just bought more. Holding long term! 💎,278,1.0,2,0
TSLA,2021-09-05T09:36:00,user_2_268,$TSLA down today but I'm not worried. Strong company,175,0.0,1,1
TSLA,2021-09-05T14:24:00,user_3_268,$TSLA took a hit. Market volatility 📉,388,-1.0,0,1
TSLA,2021-09-05T19:12:00,user_4_268,$TSLA beat expectations again! To the moon! 🌙,138,0.0,0,0
TSLA,2021-09-06T00:00:00,user_0_269,$TSLA Bearish for now. Waiting for better entry,339,-1.0,0,1
TSLA,2021-09-06T04:48:00,user_1_269,$TSLA my top pick. Undervalued imo,478,0.0,0,0
TSLA,2021-09-06T09:36:00,user_2_269,$TSLA why is it down so much? overreaction,111,-1.0,0,1
TSLA,2021-09-06T14:24:00,user_3_269,$TSLA Sold my position today. Taking profits,9,0.0,0,0
TSLA,2021-09-06T19:12:00,user_4_269,$TSLA mooning! 🚀📈 Love this stock!,204,1.0,3,0
TSLA,2021-09-07T00:00:00,user_0_270,$TSLA is looking bullish! 🚀 Great earnings report today,14,1.0,2,0
TSLA,2021-09-07T04:48:00,user_1_270,$TSLA Just bought more. Holding long term! 💎,195,1.0,2,0
TSLA,2021-09-07T09:36:00,user_2_270,$TSLA down today but I'm not worried. Strong company,363,0.0,1,1
TSLA,2021-09-07T14:24:00,user_3_270,$TSLA took a hit. Market volatility 📉,200,-1.0,0,1
TSLA,2021-09-07T19:12:00,user_4_270,$TSLA beat expectations again! To the moon! 🌙,166,0.0,0,0
TSLA,2021-09-08T00:00:00,user_0_271,$TSLA Bearish for now. Waiting for better entry,41,-1.0,0,1
TSLA,2021-09-08T04:48:00,user_1_271,$TSLA my top pick. Undervalued imo,266,0.0,0,0
TSLA,2021-09-08T09:36:00,user_2_271,$TSLA why is it down so much? overreaction,141,-1.0,0,1
TSLA,2021-09-08T14:24:00,user_3_271,$TSLA Sold my position today. Taking profits,435,0.0,0,0
TSLA,2021-09-08T19:12:00,user_4_271,$TSLA mooning! 🚀📈 Love this stock!,445,1.0,3,0
TSLA,2021-09-09T00:00:00,user_0_272,$TSLA is looking bullish! 🚀 Great earnings report today,2,1.0,2,0
TSLA,2021-09-09T04:48:00,user_1_272,$TSLA Just bought more. Holding long term! 💎,101,1.0,2,0
TSLA,2021-09-09T09:36:00,user_2_272,$TSLA down today but I'm not worried. Strong company,493,0.0,1,1
TSLA,2021-09-09T14:24:00,user_3_272,$TSLA took a hit. Market volatility 📉,166,-1.0,0,1
TSLA,2021-09-09T19:12:00,user_4_272,$TSLA beat expectations again! To the moon! 🌙,247,0.0,0,0
TSLA,2021-09-10T00:00:00,user_0_273,$TSLA Bearish for now. Waiting for better entry,231,-1.0,0,1
TSLA,2021-09-10T04:48:00,user_1_273,$TSLA my top pick. Undervalued imo,301,0.0,0,0
TSLA,2021-09-10T09:36:00,user_2_273,$TSLA why is it down so much? overreaction,423,-1.0,0,1
TSLA,2021-09-10T14:24:00,user_3_273,$TSLA Sold my position today. Taking profits,446,0.0,0,0
TSLA,2021-09-10T19:12:00,user_4_273,$TSLA mooning! 🚀📈 Love this stock!,123,1.0,3,0
TSLA,2021-09-11T00:00:00,user_0_274,$TSLA is looking bullish! 🚀 Great earnings report today,35,1.0,2,0
TSLA,2021-09-11T04:48:00,user_1_274,$TSLA Just bought more. Holding long term! 💎,93,1.0,2,0
TSLA,2021-09-11T09:36:00,user_2_274,$TSLA down today but I'm not worried. Strong company,4,0.0,1,1
TSLA,2021-09-11T14:24:00,user_3_274,$TSLA took a hit. Market volatility 📉,306,-1.0,0,1
TSLA,2021-09-11T19:12:00,user_4_274,$TSLA beat expectations again! To the moon! 🌙,376,0.0,0,0
TSLA,2021-09-12T00:00:00,user_0_275,$TSLA Bearish for now. Waiting for better entry,63,-1.0,0,1
TSLA,2021-09-12T04:48:00,user_1_275,$TSLA my top pick. Undervalued imo,475,0.0,0,0
TSLA,2021-09-12T09:36:00,user_2_275,$TSLA why is it down so much? overreaction,210,-1.0,0,1
TSLA,2021-09-12T14:24:00,user_3_275,$TSLA Sold my position today. Taking profits,24,0.0,0,0
TSLA,2021-09-12T19:12:00,user_4_275,$TSLA mooning! 🚀📈 Love this stock!,36,1.0,3,0
TSLA,2021-09-13T00:00:00,user_0_276,$TSLA is looking bullish! 🚀 Great earnings report today,55,1.0,2,0
TSLA,2021-09-13T04:48:00,user_1_276,$TSLA Just bought more. Holding long term! 💎,304,1.0,2,0
TSLA,2021-09-13T09:36:00,user_2_276,$TSLA down today but I'm not worried. Strong company,400,0.0,1,1
TSLA,2021-09-13T14:24:00,user_3_276,$TSLA took a hit. Market volatility 📉,111,-1.0,0,1
TSLA,2021-09-13T19:12:00,user_4_276,$TSLA beat expectations again! To the moon! 🌙,132,0.0,0,0
TSLA,2021-09-14T00:00:00,user_0_277,$TSLA Bearish for now. Waiting for better entry,422,-1.0,0,1
TSLA,2021-09-14T04:48:00,user_1_277,$TSLA my top pick. Undervalued imo,46,0.0,0,0
TSLA,2021-09-14T09:36:00,user_2_277,$TSLA why is it down so much? overreaction,423,-1.0,0,1
TSLA,2021-09-14T14:24:00,user_3_277,$TSLA Sold my position today. Taking profits,117,0.0,0,0
TSLA,2021-09-14T19:12:00,user_4_277,$TSLA mooning! 🚀📈 Love this stock!,225,1.0,3,0
TSLA,2021-09-15T00:00:00,user_0_278,$TSLA is looking bullish! 🚀 Great earnings report today,43,1.0,2,0
TSLA,2021-09-15T04:48:00,user_1_278,$TSLA Just bought more. Holding long term! 💎,456,1.0,2,0
TSLA,2021-09-15T09:36:00,user_2_278,$TSLA down today but I'm not worried. Strong company,274,0.0,1,1
TSLA,2021-09-15T14:24:00,user_3_278,$TSLA took a hit. Market volatility 📉,70,-1.0,0,1
TSLA,2021-09-15T19:12:00,user_4_278,$TSLA beat expectations again! To the moon! 🌙,348,0.0,0,0
TSLA,2021-09-16T00:00:00,user_0_279,$TSLA Bearish for now. Waiting for better entry,475,-1.0,0,1
TSLA,2021-09-16T04:48:00,user_1_279,$TSLA my top pick. Undervalued imo,340,0.0,0,0
TSLA,2021-09-16T09:36:00,user_2_279,$TSLA why is it down so much? overreaction,330,-1.0,0,1
TSLA,2021-09-16T14:24:00,user_3_279,$TSLA Sold my position today. Taking profits,105,0.0,0,0
TSLA,2021-09-16T19:12:00,user_4_279,$TSLA mooning! 🚀📈 Love this stock!,58,1.0,3,0
TSLA,2021-09-17T00:00:00,user_0_280,$TSLA is looking bullish! 🚀 Great earnings report today,332,1.0,2,0
TSLA,2021-09-17T04:48:00,user_1_280,$TSLA Just bought more. Holding long term! 💎,139,1.0,2,0
TSLA,2021-09-17T09:36:00,user_2_280,$TSLA down today but I'm not worried. Strong company,302,0.0,1,1
TSLA,2021-09-17T14:24:00,user_3_280,$TSLA took a hit. Market volatility 📉,468,-1.0,0,1
TSLA,2021-09-17T19:12:00,user_4_280,$TSLA beat expectations again! To the moon! 🌙,275,0.0,0,0
TSLA,2021-09-18T00:00:00,user_0_281,$TSLA Bearish for now. Waiting for better entry,320,-1.0,0,1
TSLA,2021-09-18T04:48:00,user_1_281,$TSLA my top pick. Undervalued imo,1,0.0,0,0
TSLA,2021-09-18T09:36:00,user_2_281,$TSLA why is it down so much? overreaction,177,-1.0,0,1
TSLA,2021-09-18T14:24:00,user_3_281,$TSLA Sold my position today. Taking profits,263,0.0,0,0
TSLA,2021-09-18T19:12:00,user_4_281,$TSLA mooning! 🚀📈 Love this stock!,397,1.0,3,0
TSLA,2021-09-19T00:00:00,user_0_282,$TSLA is looking bullish! 🚀 Great earnings report today,224,1.0,2,0
TSLA,2021-09-19T04:48:00,user_1_282,$TSLA Just bought more. Holding long term! 💎,280,1.0,2,0
TSLA,2021-09-19T09:36:00,user_2_282,$TSLA down today but I'm not worried. Strong company,410,0.0,1,1
TSLA,2021-09-19T14:24:00,user_3_282,$TSLA took a hit. Market volatility 📉,414,-1.0,0,1
TSLA,2021-09-19T19:12:00,user_4_282,$TSLA beat expectations again! To the moon! 🌙,240,0.0,0,0
TSLA,2021-09-20T00:00:00,user_0_283,$TSLA Bearish for now. Waiting for better entry,405,-1.0,0,1
TSLA,2021-09-20T04:48:00,user_1_283,$TSLA my top pick. Undervalued imo,32,0.0,0,0
TSLA,2021-09-20T09:36:00,user_2_283,$TSLA why is it down so much? overreaction,76,-1.0,0,1
TSLA,2021-09-20T14:24:00,user_3_283,$TSLA Sold my position today. Taking profits,489,0.0,0,0
TSLA,2021-09-20T19:12:00,user_4_283,$TSLA mooning! 🚀📈 Love this stock!,213,1.0,3,0
TSLA,2021-09-21T00:00:00,user_0_284,$TSLA is looking bullish! 🚀 Great earnings report today,304,1.0,2,0
TSLA,2021-09-21T04:48:00,user_1_284,$TSLA Just bought more. Holding long term! 💎,50,1.0,2,0
TSLA,2021-09-21T09:36:00,user_2_284,$TSLA down today but I'm not worried. Strong company,52,0.0,1,1
TSLA,2021-09-21T14:24:00,user_3_284,$TSLA took a hit. Market volatility 📉,90,-1.0,0,1
TSLA,2021-09-21T19:12:00,user_4_284,$TSLA beat expectations again! To the moon! 🌙,483,0.0,0,0
TSLA,2021-09-22T00:00:00,user_0_285,$TSLA Bearish for now. Waiting for better entry,114,-1.0,0,1
TSLA,2021-09-22T04:48:00,user_1_285,$TSLA my top pick. Undervalued imo,23,0.0,0,0
TSLA,2021-09-22T09:36:00,user_2_285,$TSLA why is it down so much? overreaction,396,-1.0,0,1
TSLA,2021-09-22T14:24:00,user_3_285,$TSLA Sold my position today. Taking profits,137,0.0,0,0
TSLA,2021-09-22T19:12:00,user_4_285,$TSLA mooning! 🚀📈 Love this stock!,359,1.0,3,0
TSLA,2021-09-23T00:00:00,user_0_286,$TSLA is looking bullish! 🚀 Great earnings report today,190,1.0,2,0
TSLA,2021-09-23T04:48:00,user_1_286,$TSLA Just bought more. Holding long term! 💎,155,1.0,2,0
TSLA,2021-09-23T09:36:00,user_2_286,$TSLA down today but I'm not worried. Strong company,316,0.0,1,1
TSLA,2021-09-23T14:24:00,user_3_286,$TSLA took a hit. Market volatility 📉,26,-1.0,0,1
TSLA,2021-09-23T19:12:00,user_4_286,$TSLA beat expectations again! To the moon! 🌙,238,0.0,0,0
TSLA,2021-09-24T00:00:00,user_0_287,$TSLA Bearish for now. Waiting for better entry,140,-1.0,0,1
TSLA,2021-09-24T04:48:00,user_1_287,$TSLA my top pick. Undervalued imo,494,0.0,0,0
TSLA,2021-09-24T09:36:00,user_2_287,$TSLA why is it down so much? overreaction,128,-1.0,0,1
TSLA,2021-09-24T14:24:00,user_3_287,$TSLA Sold my position today. Taking profits,371,0.0,0,0
TSLA,2021-09-24T19:12:00,user_4_287,$TSLA mooning! 🚀📈 Love this stock!,266,1.0,3,0
TSLA,2021-09-25T00:00:00,user_0_288,$TSLA is looking bullish! 🚀 Great earnings report today,457,1.0,2,0
TSLA,2021-09-25T04:48:00,user_1_288,$TSLA Just bought more. Holding long term! 💎,263,1.0,2,0
TSLA,2021-09-25T09:36:00,user_2_288,$TSLA down today but I'm not worried. Strong company,201,0.0,1,1
TSLA,2021-09-25T14:24:00,user_3_288,$TSLA took a hit. Market volatility 📉,238,-1.0,0,1
TSLA,2021-09-25T19:12:00,user_4_288,$TSLA beat expectations again! To the moon! 🌙,352,0.0,0,0
TSLA,2021-09-26T00:00:00,user_0_289,$TSLA Bearish for now. Waiting for better entry,322,-1.0,0,1
TSLA,2021-09-26T04:48:00,user_1_289,$TSLA my top pick. Undervalued imo,237,0.0,0,0
TSLA,2021-09-26T09:36:00,user_2_289,$TSLA why is it down so much? overreaction,181,-1.0,0,1
TSLA,2021-09-26T14:24:00,user_3_289,$TSLA Sold my position today. Taking profits,342,0.0,0,0
TSLA,2021-09-26T19:12:00,user_4_289,$TSLA mooning! 🚀📈 Love this stock!,404,1.0,3,0
TSLA,2021-09-27T00:00:00,user_0_290,$TSLA is looking bullish! 🚀 Great earnings report today,318,1.0,2,0
TSLA,2021-09-27T04:48:00,user_1_290,$TSLA Just bought more. Holding long term! 💎,276,1.0,2,0
TSLA,2021-09-27T09:36:00,user_2_290,$TSLA down today but I'm not worried. Strong company,48,0.0,1,1
TSLA,2021-09-27T14:24:00,user_3_290,$TSLA took a hit. Market volatility 📉,224,-1.0,0,1
TSLA,2021-09-27T19:12:00,user_4_290,$TSLA beat expectations again! To the moon! 🌙,4,0.0,0,0
TSLA,2021-09-28T00:00:00,user_0_291,$TSLA Bearish for now. Waiting for better entry,365,-1.0,0,1
TSLA,2021-09-28T04:48:00,user_1_291,$TSLA my top pick. Undervalued imo,257,0.0,0,0
TSLA,2021-09-28T09:36:00,user_2_291,$TSLA why is it down so much? overreaction,281,-1.0,0,1
TSLA,2021-09-28T14:24:00,user_3_291,$TSLA Sold my position today. Taking profits,244,0.0,0,0
TSLA,2021-09-28T19:12:00,user_4_291,$TSLA mooning! 🚀📈 Love this stock!,7,1.0,3,0
TSLA,2021-09-29T00:00:00,user_0_292,$TSLA is looking bullish! 🚀 Great earnings report today,350,1.0,2,0
TSLA,2021-09-29T04:48:00,user_1_292,$TSLA Just bought more. Holding long term! 💎,15,1.0,2,0
TSLA,2021-09-29T09:36:00,user_2_292,$TSLA down today but I'm not worried. Strong company,271,0.0,1,1
TSLA,2021-09-29T14:24:00,user_3_292,$TSLA took a hit. Market volatility 📉,37,-1.0,0,1
TSLA,2021-09-29T19:12:00,user_4_292,$TSLA beat expectations again! To the moon! 🌙,444,0.0,0,0
TSLA,2021-09-30T00:00:00,user_0_293,$TSLA Bearish for now. Waiting for better entry,82,-1.0,0,1
TSLA,2021-09-30T04:48:00,user_1_293,$TSLA my top pick. Undervalued imo,184,0.0,0,0
TSLA,2021-09-30T09:36:00,user_2_293,$TSLA why is it down so much? overreaction,275,-1.0,0,1
TSLA,2021-09-30T14:24:00,user_3_293,$TSLA Sold my position today. Taking profits,57,0.0,0,0
TSLA,2021-09-30T19:12:00,user_4_293,$TSLA mooning! 🚀📈 Love this stock!,448,1.0,3,0
TSLA,2021-10-01T00:00:00,user_0_294,$TSLA is looking bullish! 🚀 Great earnings report today,339,1.0,2,0
TSLA,2021-10-01T04:48:00,user_1_294,$TSLA Just bought more. Holding long term! 💎,303,1.0,2,0
TSLA,2021-10-01T09:36:00,user_2_294,$TSLA down today but I'm not worried. Strong company,497,0.0,1,1
TSLA,2021-10-01T14:24:00,user_3_294,$TSLA took a hit. Market volatility 📉,368,-1.0,0,1
TSLA,2021-10-01T19:12:00,user_4_294,$TSLA beat expectations again! To the moon! 🌙,170,0.0,0,0
TSLA,2021-10-02T00:00:00,user_0_295,$TSLA Bearish for now. Waiting for better entry,224,-1.0,0,1
TSLA,2021-10-02T04:48:00,user_1_295,$TSLA my top pick. Undervalued imo,307,0.0,0,0
TSLA,2021-10-02T09:36:00,user_2_295,$TSLA why is it down so much? overreaction,208,-1.0,0,1
